Collection,Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google selfuct Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item
-men,blanketblend-2-0-hoodie,BlanketBlend Hoodie - HazyBlack,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Our custom developed BlanketBlend fabric combines the comfort of cotton with the performance features of polyester finished off with a rare yarn amp ButterWash process to create a super soft durable hoodie for every occasion Super Soft Fluffy Outside Smooth Inside Hidden Accessories Pocket</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Free shipping and returns for orders above $75</sectionBody></section></sections>",-men,,"feat-socks, the-softest-hoodies-ever, _tab1_blanketblend-size-guide, _tab2_blanketblend-fabric, blanketblend, large, medium, small, xl, xxl",,Title,Default Title,Link,https://featsocks.com/collections/the-softest-hoodies-ever/products/blanketblend-2-0-hoodie,Sizes,"S,M,L|S,M,OS,L",,0,,deny,manual,118.00,,True,True,,https://cdn.shopify.com/s/files/1/0721/2253/products/hoodie-blck-s1_ea41f595-4ac6-49c3-b7ae-fe5d4976fa27.jpg?v=1574538333,1,,FALSE,,,,,,,,,,,,,,,,,,,
-men,blanketblend,BlanketBlend Hoodie - PastelPebble,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Our custom developed BlanketBlend fabric combines the comfort of cotton with the performance features of polyester finished off with a rare yarn amp ButterWash process to create a super soft durable hoodie for every occasion Super Soft Fluffy Outside Smooth Inside Hidden Accessories Pocket</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Free shipping and returns for orders above $75</sectionBody></section></sections>",-men,,"feat-socks, the-softest-hoodies-ever, _tab1_blanketblend-size-guide, _tab2_blanketblend-fabric, blanketblend, large, medium, small, xl, xxl",,Title,Default Title,Link,https://featsocks.com/collections/the-softest-hoodies-ever/products/blanketblend,Sizes,"S,M,L|S,M,L",,0,,deny,manual,118.00,,True,True,,https://cdn.shopify.com/s/files/1/0721/2253/products/tiedye-1-s1.jpg?v=1575063373,1,,FALSE,,,,,,,,,,,,,,,,,,,
-men,blanketblend,BlanketBlend Hoodie - CarmelSwirl,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Our custom developed BlanketBlend fabric combines the comfort of cotton with the performance features of polyester finished off with a rare yarn amp ButterWash process to create a super soft durable hoodie for every occasion Super Soft Fluffy Outside Smooth Inside Hidden Accessories Pocket</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Free shipping and returns for orders above $75</sectionBody></section></sections>",-men,,"feat-socks, the-softest-hoodies-ever, _tab1_blanketblend-size-guide, _tab2_blanketblend-fabric, blanketblend, large, medium, small, xl, xxl",,Title,Default Title,Link,https://featsocks.com/collections/the-softest-hoodies-ever/products/blanketblend,Sizes,"S,M,L|S,OS",,0,,deny,manual,118.00,,True,True,,https://cdn.shopify.com/s/files/1/0721/2253/products/tiedye-2-s1.jpg?v=1578434716,1,,FALSE,,,,,,,,,,,,,,,,,,,
-men,blanketblend,BlanketBlend Hoodie - Oatmilk,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Our custom developed BlanketBlend fabric combines the comfort of cotton with the performance features of polyester finished off with a rare yarn amp ButterWash process to create a super soft durable hoodie for every occasion Super Soft Fluffy Outside Smooth Inside Hidden Accessories Pocket</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Free shipping and returns for orders above $75</sectionBody></section></sections>",-men,,"feat-socks, the-softest-hoodies-ever, _tab1_blanketblend-size-guide, _tab2_blanketblend-fabric, blanketblend, large, medium, small, xl, xxl",,Title,Default Title,Link,https://featsocks.com/collections/the-softest-hoodies-ever/products/blanketblend,Sizes,"S,M,L|S,M,OS,L",,0,,deny,manual,118.00,,True,True,,https://cdn.shopify.com/s/files/1/0721/2253/products/hoodie-oat-s1_c3e47d50-3e7b-4ff3-9c2c-57c4121d87c2.jpg?v=1578434716,1,,FALSE,,,,,,,,,,,,,,,,,,,
-men,blanketblend,BlanketBlend Hoodie - NudeRose,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Our custom developed BlanketBlend fabric combines the comfort of cotton with the performance features of polyester finished off with a rare yarn amp ButterWash process to create a super soft durable hoodie for every occasion Super Soft Fluffy Outside Smooth Inside Hidden Accessories Pocket</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Free shipping and returns for orders above $75</sectionBody></section></sections>",-men,,"feat-socks, the-softest-hoodies-ever, _tab1_blanketblend-size-guide, _tab2_blanketblend-fabric, blanketblend, large, medium, small, xl, xxl",,Title,Default Title,Link,https://featsocks.com/collections/the-softest-hoodies-ever/products/blanketblend,Sizes,"S,M,L|S,M,OS,L",,0,,deny,manual,118.00,,True,True,,https://cdn.shopify.com/s/files/1/0721/2253/products/feat-hoodie-1-s1_24c889cf-5d7d-437f-bab6-69336bed2225.jpg?v=1575063373,1,,FALSE,,,,,,,,,,,,,,,,,,,
-men,blanketblend,BlanketBlend Hoodie - BurrBlue,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Our custom developed BlanketBlend fabric combines the comfort of cotton with the performance features of polyester finished off with a rare yarn amp ButterWash process to create a super soft durable hoodie for every occasion Super Soft Fluffy Outside Smooth Inside Hidden Accessories Pocket</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Free shipping and returns for orders above $75</sectionBody></section></sections>",-men,,"feat-socks, the-softest-hoodies-ever, _tab1_blanketblend-size-guide, _tab2_blanketblend-fabric, blanketblend, large, medium, small, xl, xxl",,Title,Default Title,Link,https://featsocks.com/collections/the-softest-hoodies-ever/products/blanketblend,Sizes,"S,M,L|S,M,OS,L",,0,,deny,manual,118.00,,True,True,,https://cdn.shopify.com/s/files/1/0721/2253/products/burr-adjust.jpg?v=1575063373,1,,FALSE,,,,,,,,,,,,,,,,,,,
-men,blanketblend,BlanketBlend Hoodie - Sapphire,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Our custom developed BlanketBlend fabric combines the comfort of cotton with the performance features of polyester finished off with a rare yarn amp ButterWash process to create a super soft durable hoodie for every occasion Super Soft Fluffy Outside Smooth Inside Hidden Accessories Pocket</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Free shipping and returns for orders above $75</sectionBody></section></sections>",-men,,"feat-socks, the-softest-hoodies-ever, _tab1_blanketblend-size-guide, _tab2_blanketblend-fabric, blanketblend, large, medium, small, xl, xxl",,Title,Default Title,Link,https://featsocks.com/collections/the-softest-hoodies-ever/products/blanketblend,Sizes,"S,M,L|S,OS",,0,,deny,manual,118.00,,True,True,,https://cdn.shopify.com/s/files/1/0721/2253/products/hoodie-navy-s1.jpg?v=1578434716,1,,FALSE,,,,,,,,,,,,,,,,,,,
-men,blanketblend,BlanketBlend Hoodie - Moss,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Our custom developed BlanketBlend fabric combines the comfort of cotton with the performance features of polyester finished off with a rare yarn amp ButterWash process to create a super soft durable hoodie for every occasion Super Soft Fluffy Outside Smooth Inside Hidden Accessories Pocket</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Free shipping and returns for orders above $75</sectionBody></section></sections>",-men,,"feat-socks, the-softest-hoodies-ever, _tab1_blanketblend-size-guide, _tab2_blanketblend-fabric, blanketblend, large, medium, small, xl, xxl",,Title,Default Title,Link,https://featsocks.com/collections/the-softest-hoodies-ever/products/blanketblend,Sizes,"S,M,L|S,M,OS",,0,,deny,manual,118.00,,True,True,,https://cdn.shopify.com/s/files/1/0721/2253/products/moss-adjusted_5da280e1-7bac-42b4-b6a9-39f9ca424f25.jpg?v=1575063373,1,,FALSE,,,,,,,,,,,,,,,,,,,
-men,blanketblend,BlanketBlend Hoodie - HazyBlack,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Our custom developed BlanketBlend fabric combines the comfort of cotton with the performance features of polyester finished off with a rare yarn amp ButterWash process to create a super soft durable hoodie for every occasion Super Soft Fluffy Outside Smooth Inside Hidden Accessories Pocket</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Free shipping and returns for orders above $75</sectionBody></section></sections>",-men,,"feat-socks, the-softest-hoodies-ever, _tab1_blanketblend-size-guide, _tab2_blanketblend-fabric, blanketblend, large, medium, small, xl, xxl",,Title,Default Title,Link,https://featsocks.com/collections/the-softest-hoodies-ever/products/blanketblend,Sizes,"S,M,L|S,M,OS,L",,0,,deny,manual,118.00,,True,True,,https://cdn.shopify.com/s/files/1/0721/2253/products/hoodie-blck-s1_b098e36c-dcff-41a7-8fa9-0e5fd2ad6c2b.jpg?v=1578434716,1,,FALSE,,,,,,,,,,,,,,,,,,,
-men,blanketblend,BlanketBlend Hoodie - White,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Our custom developed BlanketBlend fabric combines the comfort of cotton with the performance features of polyester finished off with a rare yarn amp ButterWash process to create a super soft durable hoodie for every occasion Super Soft Fluffy Outside Smooth Inside Hidden Accessories Pocket</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Free shipping and returns for orders above $75</sectionBody></section></sections>",-men,,"feat-socks, the-softest-hoodies-ever, _tab1_blanketblend-size-guide, _tab2_blanketblend-fabric, blanketblend, large, medium, small, xl, xxl",,Title,Default Title,Link,https://featsocks.com/collections/the-softest-hoodies-ever/products/blanketblend,Sizes,"S,M,L|S,M,OS,L",,0,,deny,manual,118.00,,True,True,,https://cdn.shopify.com/s/files/1/0721/2253/products/feat-white-hoodie-s1.jpg?v=1578434716,1,,FALSE,,,,,,,,,,,,,,,,,,,
-men,blanketblend-hoodie-2,BlanketBlend Hoodie - NudeRose,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Our custom developed BlanketBlend fabric combines the comfort of cotton with the performance features of polyester finished off with a rare yarn amp ButterWash process to create a super soft durable hoodie for every occasion Super Soft Fluffy Outside Smooth Inside Hidden Accessories Pocket</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Free shipping and returns for orders above $75</sectionBody></section></sections>",-men,,"feat-socks, the-softest-hoodies-ever, _tab1_blanketblend-size-guide, _tab2_blanketblend-fabric, blanketblend, large, medium, small, xl, xxl",,Title,Default Title,Link,https://featsocks.com/collections/the-softest-hoodies-ever/products/blanketblend-hoodie-2,Sizes,"S,M,L|S,M,L",,0,,deny,manual,118.00,,True,True,,https://cdn.shopify.com/s/files/1/0721/2253/products/feat-hoodie-1-s1_18f75fe9-505d-4dbd-8885-d67fdbd83e88.jpg?v=1574538301,1,,FALSE,,,,,,,,,,,,,,,,,,,
-men,blanketblend-hoodie-2,BlanketBlend Hoodie - BurrBlue,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Our custom developed BlanketBlend fabric combines the comfort of cotton with the performance features of polyester finished off with a rare yarn amp ButterWash process to create a super soft durable hoodie for every occasion Super Soft Fluffy Outside Smooth Inside Hidden Accessories Pocket</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Free shipping and returns for orders above $75</sectionBody></section></sections>",-men,,"feat-socks, the-softest-hoodies-ever, _tab1_blanketblend-size-guide, _tab2_blanketblend-fabric, blanketblend, large, medium, small, xl, xxl",,Title,Default Title,Link,https://featsocks.com/collections/the-softest-hoodies-ever/products/blanketblend-hoodie-2,Sizes,"S,M,L|S,M,OS,L",,0,,deny,manual,118.00,,True,True,,https://cdn.shopify.com/s/files/1/0721/2253/products/burr-adjust_f720cace-bb5c-4832-83e1-fed97e6ec137.jpg?v=1574538287,1,,FALSE,,,,,,,,,,,,,,,,,,,
-men,blanketblend-hoodie-2,BlanketBlend Hoodie - Sapphire,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Our custom developed BlanketBlend fabric combines the comfort of cotton with the performance features of polyester finished off with a rare yarn amp ButterWash process to create a super soft durable hoodie for every occasion Super Soft Fluffy Outside Smooth Inside Hidden Accessories Pocket</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Free shipping and returns for orders above $75</sectionBody></section></sections>",-men,,"feat-socks, the-softest-hoodies-ever, _tab1_blanketblend-size-guide, _tab2_blanketblend-fabric, blanketblend, large, medium, small, xl, xxl",,Title,Default Title,Link,https://featsocks.com/collections/the-softest-hoodies-ever/products/blanketblend-hoodie-2,Sizes,"S,M,L|S,OS",,0,,deny,manual,118.00,,True,True,,https://cdn.shopify.com/s/files/1/0721/2253/products/hoodie-navy-s1_63f7e920-2bbd-4b7b-ac48-c5e8e3238ba7.jpg?v=1571259297,1,,FALSE,,,,,,,,,,,,,,,,,,,
-men,blanketblend-hoodie-2,BlanketBlend Hoodie - Moss,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Our custom developed BlanketBlend fabric combines the comfort of cotton with the performance features of polyester finished off with a rare yarn amp ButterWash process to create a super soft durable hoodie for every occasion Super Soft Fluffy Outside Smooth Inside Hidden Accessories Pocket</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Free shipping and returns for orders above $75</sectionBody></section></sections>",-men,,"feat-socks, the-softest-hoodies-ever, _tab1_blanketblend-size-guide, _tab2_blanketblend-fabric, blanketblend, large, medium, small, xl, xxl",,Title,Default Title,Link,https://featsocks.com/collections/the-softest-hoodies-ever/products/blanketblend-hoodie-2,Sizes,"S,M,L|S,M,OS",,0,,deny,manual,118.00,,True,True,,https://cdn.shopify.com/s/files/1/0721/2253/products/moss-adjusted_7da49f71-433f-4c9d-b739-e36aae2edf1c.jpg?v=1574538287,1,,FALSE,,,,,,,,,,,,,,,,,,,
-men,blanketblend-hoodie-2,BlanketBlend Hoodie - HazyBlack,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Our custom developed BlanketBlend fabric combines the comfort of cotton with the performance features of polyester finished off with a rare yarn amp ButterWash process to create a super soft durable hoodie for every occasion Super Soft Fluffy Outside Smooth Inside Hidden Accessories Pocket</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Free shipping and returns for orders above $75</sectionBody></section></sections>",-men,,"feat-socks, the-softest-hoodies-ever, _tab1_blanketblend-size-guide, _tab2_blanketblend-fabric, blanketblend, large, medium, small, xl, xxl",,Title,Default Title,Link,https://featsocks.com/collections/the-softest-hoodies-ever/products/blanketblend-hoodie-2,Sizes,"S,M,L|S,M,OS,L",,0,,deny,manual,118.00,,True,True,,https://cdn.shopify.com/s/files/1/0721/2253/products/hoodie-blck-s1.jpg?v=1574538287,1,,FALSE,,,,,,,,,,,,,,,,,,,
-men,blanketblend-hoodie-2,BlanketBlend Hoodie - Oatmilk,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Our custom developed BlanketBlend fabric combines the comfort of cotton with the performance features of polyester finished off with a rare yarn amp ButterWash process to create a super soft durable hoodie for every occasion Super Soft Fluffy Outside Smooth Inside Hidden Accessories Pocket</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Free shipping and returns for orders above $75</sectionBody></section></sections>",-men,,"feat-socks, the-softest-hoodies-ever, _tab1_blanketblend-size-guide, _tab2_blanketblend-fabric, blanketblend, large, medium, small, xl, xxl",,Title,Default Title,Link,https://featsocks.com/collections/the-softest-hoodies-ever/products/blanketblend-hoodie-2,Sizes,"S,M,L|S,M,OS,L",,0,,deny,manual,118.00,,True,True,,https://cdn.shopify.com/s/files/1/0721/2253/products/hoodie-oat-s1.jpg?v=1574538287,1,,FALSE,,,,,,,,,,,,,,,,,,,
-men,blanketblend-2-0-hoodie-1,BlanketBlend Hoodie - Oatmilk,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Our custom developed BlanketBlend fabric combines the comfort of cotton with the performance features of polyester finished off with a rare yarn amp ButterWash process to create a super soft durable hoodie for every occasion Super Soft Fluffy Outside Smooth Inside Hidden Accessories Pocket</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Free shipping and returns for orders above $75</sectionBody></section></sections>",-men,,"feat-socks, the-softest-hoodies-ever, _tab1_blanketblend-size-guide, _tab2_blanketblend-fabric, blanketblend, large, medium, small, xl, xxl",,Title,Default Title,Link,https://featsocks.com/collections/the-softest-hoodies-ever/products/blanketblend-2-0-hoodie-1,Sizes,"S,M,L|S,M,L",,0,,deny,manual,118.00,,True,True,,https://cdn.shopify.com/s/files/1/0721/2253/products/hoodie-oat-s1_2ff0f48d-6c8f-48b5-b772-fd68039980a8.jpg?v=1571259301,1,,FALSE,,,,,,,,,,,,,,,,,,,
-men,blanketblend-2-0-hoodie-1,BlanketBlend Hoodie - NudeRose,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Our custom developed BlanketBlend fabric combines the comfort of cotton with the performance features of polyester finished off with a rare yarn amp ButterWash process to create a super soft durable hoodie for every occasion Super Soft Fluffy Outside Smooth Inside Hidden Accessories Pocket</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Free shipping and returns for orders above $75</sectionBody></section></sections>",-men,,"feat-socks, the-softest-hoodies-ever, _tab1_blanketblend-size-guide, _tab2_blanketblend-fabric, blanketblend, large, medium, small, xl, xxl",,Title,Default Title,Link,https://featsocks.com/collections/the-softest-hoodies-ever/products/blanketblend-2-0-hoodie-1,Sizes,"S,M,L|S,M,OS,L",,0,,deny,manual,118.00,,True,True,,https://cdn.shopify.com/s/files/1/0721/2253/products/feat-hoodie-1-s1_a0d7ae7b-7b7c-4ecf-b323-bd9a314857e7.jpg?v=1574538402,1,,FALSE,,,,,,,,,,,,,,,,,,,
-men,blanketblend-2-0-hoodie-1,BlanketBlend Hoodie - BurrBlue,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Our custom developed BlanketBlend fabric combines the comfort of cotton with the performance features of polyester finished off with a rare yarn amp ButterWash process to create a super soft durable hoodie for every occasion Super Soft Fluffy Outside Smooth Inside Hidden Accessories Pocket</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Free shipping and returns for orders above $75</sectionBody></section></sections>",-men,,"feat-socks, the-softest-hoodies-ever, _tab1_blanketblend-size-guide, _tab2_blanketblend-fabric, blanketblend, large, medium, small, xl, xxl",,Title,Default Title,Link,https://featsocks.com/collections/the-softest-hoodies-ever/products/blanketblend-2-0-hoodie-1,Sizes,"S,M,L|S,M,OS,L",,0,,deny,manual,118.00,,True,True,,https://cdn.shopify.com/s/files/1/0721/2253/products/burr-adjust_e2ba2b27-8a87-43e1-8a0e-ce0400b1e56e.jpg?v=1574538383,1,,FALSE,,,,,,,,,,,,,,,,,,,
-men,blanketblend-2-0-hoodie-1,BlanketBlend Hoodie - Sapphire,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Our custom developed BlanketBlend fabric combines the comfort of cotton with the performance features of polyester finished off with a rare yarn amp ButterWash process to create a super soft durable hoodie for every occasion Super Soft Fluffy Outside Smooth Inside Hidden Accessories Pocket</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Free shipping and returns for orders above $75</sectionBody></section></sections>",-men,,"feat-socks, the-softest-hoodies-ever, _tab1_blanketblend-size-guide, _tab2_blanketblend-fabric, blanketblend, large, medium, small, xl, xxl",,Title,Default Title,Link,https://featsocks.com/collections/the-softest-hoodies-ever/products/blanketblend-2-0-hoodie-1,Sizes,"S,M,L|S,OS",,0,,deny,manual,118.00,,True,True,,https://cdn.shopify.com/s/files/1/0721/2253/products/hoodie-navy-s1_c96aa9eb-c978-48ac-bf58-ea2173a32375.jpg?v=1574538383,1,,FALSE,,,,,,,,,,,,,,,,,,,
-men,blanketblend-2-0-hoodie-1,BlanketBlend Hoodie - Moss,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Our custom developed BlanketBlend fabric combines the comfort of cotton with the performance features of polyester finished off with a rare yarn amp ButterWash process to create a super soft durable hoodie for every occasion Super Soft Fluffy Outside Smooth Inside Hidden Accessories Pocket</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Free shipping and returns for orders above $75</sectionBody></section></sections>",-men,,"feat-socks, the-softest-hoodies-ever, _tab1_blanketblend-size-guide, _tab2_blanketblend-fabric, blanketblend, large, medium, small, xl, xxl",,Title,Default Title,Link,https://featsocks.com/collections/the-softest-hoodies-ever/products/blanketblend-2-0-hoodie-1,Sizes,"S,M,L|S,M,OS",,0,,deny,manual,118.00,,True,True,,https://cdn.shopify.com/s/files/1/0721/2253/products/moss-adjusted_e3f5efab-a31c-4b6a-8a18-abbf6303fb03.jpg?v=1574538383,1,,FALSE,,,,,,,,,,,,,,,,,,,
-men,blanketblend-2-0-hoodie-1,BlanketBlend Hoodie - HazyBlack,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Our custom developed BlanketBlend fabric combines the comfort of cotton with the performance features of polyester finished off with a rare yarn amp ButterWash process to create a super soft durable hoodie for every occasion Super Soft Fluffy Outside Smooth Inside Hidden Accessories Pocket</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Free shipping and returns for orders above $75</sectionBody></section></sections>",-men,,"feat-socks, the-softest-hoodies-ever, _tab1_blanketblend-size-guide, _tab2_blanketblend-fabric, blanketblend, large, medium, small, xl, xxl",,Title,Default Title,Link,https://featsocks.com/collections/the-softest-hoodies-ever/products/blanketblend-2-0-hoodie-1,Sizes,"S,M,L|S,M,OS,L",,0,,deny,manual,118.00,,True,True,,https://cdn.shopify.com/s/files/1/0721/2253/products/hoodie-blck-s1_9d8140ce-db1e-4b13-93e4-39d9a081ddbf.jpg?v=1571259301,1,,FALSE,,,,,,,,,,,,,,,,,,,
-men,blanketblend-hoodie-5,BlanketBlend Hoodie - PastelPebble,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Our custom developed BlanketBlend fabric combines the comfort of cotton with the performance features of polyester finished off with a rare yarn amp ButterWash process to create a super soft durable hoodie for every occasion Super Soft Fluffy Outside Smooth Inside Hidden Accessories Pocket</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Free shipping and returns for orders above $75</sectionBody></section></sections>",-men,,"feat-socks, the-softest-hoodies-ever, _tab1_blanketblend-size-guide, _tab2_blanketblend-fabric, blanketblend, large, medium, pastelpebble, small, tie-dye, xl, xxl",,Title,Default Title,Link,https://featsocks.com/collections/the-softest-hoodies-ever/products/blanketblend-hoodie-5,Sizes,"S,M,L|S,M,L",,0,,deny,manual,118.00,,True,True,,https://cdn.shopify.com/s/files/1/0721/2253/products/tiedye-1-s1_9fcd3fca-4add-43da-977c-c00f67ddd0a5.jpg?v=1571761610,1,,FALSE,,,,,,,,,,,,,,,,,,,
-men,blanketblend-hoodie-5,BlanketBlend Hoodie - CarmelSwirl,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Our custom developed BlanketBlend fabric combines the comfort of cotton with the performance features of polyester finished off with a rare yarn amp ButterWash process to create a super soft durable hoodie for every occasion Super Soft Fluffy Outside Smooth Inside Hidden Accessories Pocket</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Free shipping and returns for orders above $75</sectionBody></section></sections>",-men,,"feat-socks, the-softest-hoodies-ever, _tab1_blanketblend-size-guide, _tab2_blanketblend-fabric, blanketblend, large, medium, pastelpebble, small, tie-dye, xl, xxl",,Title,Default Title,Link,https://featsocks.com/collections/the-softest-hoodies-ever/products/blanketblend-hoodie-5,Sizes,"S,M,L|S,OS",,0,,deny,manual,118.00,,True,True,,https://cdn.shopify.com/s/files/1/0721/2253/products/tiedye-2-s1_52b16dc6-a9cf-4120-ae31-a7e16ca754af.jpg?v=1574538441,1,,FALSE,,,,,,,,,,,,,,,,,,,
